Facility_id Product_id "District Name"
"ST MONTFORT HOSPITAL" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" CHIKWAWA
"ST MONTFORT HOSPITAL" "MALE CONDOMS" CHIKWAWA
"ST MONTFORT HOSPITAL" "MISOPROSTOL 200 MCG, TABLETS" CHIKWAWA
"ST MONTFORT HOSPITAL" "OXYTOCIN 10 IU/ML, 1ML" CHIKWAWA
"ST MONTFORT HOSPITAL" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" CHIKWAWA
"ST PAUL'S PRIVATE CLINIC" "MALE CONDOMS" NTCHISI
"ST PETERS HOSPITAL" "COPPER CONTAINING IUCD" LIKOMA
"ST PETERS HOSPITAL" "COPPER CONTAINING IUCD (COPPER T)" LIKOMA
"ST PETERS HOSPITAL" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" LIKOMA
"ST PETERS HOSPITAL" "FEMALE CONDOMS" LIKOMA
"ST PETERS HOSPITAL" "FEMALE CONDOMS , EACH" LIKOMA
"ST PETERS HOSPITAL" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" LIKOMA
"ST PETERS HOSPITAL" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," LIKOMA
"ST PETERS HOSPITAL" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" LIKOMA
"ST PETERS HOSPITAL" JADELLE(IMPLANT) LIKOMA
"ST PETERS HOSPITAL" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" LIKOMA
"ST PETERS HOSPITAL" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" LIKOMA
"ST PETERS HOSPITAL" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" LIKOMA
"ST PETERS HOSPITAL" "MALE CONDOMS" LIKOMA
"ST PETERS HOSPITAL" "MALE CONDOMS,EACH" LIKOMA
"ST PETERS HOSPITAL" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" LIKOMA
"ST PETERS HOSPITAL" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" LIKOMA
"ST PETERS HOSPITAL" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" LIKOMA
"ST PETERS HOSPITAL" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" LIKOMA
"ST PETERS HOSPITAL" "MISOPROSTOL 200 MCG, TABLETS" LIKOMA
"ST PETERS HOSPITAL" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" LIKOMA
"ST PETERS HOSPITAL" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" LIKOMA
"ST PETERS HOSPITAL" "OXYTOCIN 10 IU/ML, 1ML" LIKOMA
"ST PETERS HOSPITAL" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" LIKOMA
"ST PETERS HOSPITAL" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" LIKOMA
"ST PETERS HOSPITAL" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (H" LIKOMA
"ST PETERS HOSPITAL" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (HCG)" LIKOMA
"ST VINCENT HEALTH CENTRE" "COPPER CONTAINING IUCD" BLANTYRE
"ST VINCENT HEALTH CENTRE" "COPPER CONTAINING IUCD (COPPER T)" BLANTYRE
"ST VINCENT HEALTH CENTRE" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" BLANTYRE
"ST VINCENT HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" BLANTYRE
"ST VINCENT HEALTH CENTRE" JADELLE(IMPLANT) BLANTYRE
"ST VINCENT HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" BLANTYRE
"ST VINCENT HEALTH CENTRE" "MALE CONDOMS" BLANTYRE
"ST VINCENT HEALTH CENTRE" "MALE CONDOMS,EACH" BLANTYRE
"ST VINCENT HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" BLANTYRE
"ST VINCENT HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" BLANTYRE
"ST VINCENT HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" BLANTYRE
"ST VINCENT HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" BLANTYRE
"ST VINCENT HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" BLANTYRE
"ST VINCENT HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" BLANTYRE
"ST VINCENT HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" BLANTYRE
"ST VINCENT HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" BLANTYRE
"ST VINCENT HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (H" BLANTYRE
"ST VINCENT HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (HCG)" BLANTYRE
"ST. ANDREWS HEALTH CENTRE" "FEMALE CONDOMS" KASUNGU
"ST. ANDREWS HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" KASUNGU
"ST. ANDREWS HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," KASUNGU
"ST. ANDREWS HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" KASUNGU
"ST. ANDREWS HEALTH CENTRE" JADELLE(IMPLANT) KASUNGU
"ST. ANDREWS HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" KASUNGU
"ST. ANDREWS HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" KASUNGU
"ST. ANDREWS HEALTH CENTRE" "MALE CONDOMS" KASUNGU
"ST. ANDREWS HEALTH CENTRE" "MALE CONDOMS,EACH" KASUNGU
"ST. ANDREWS HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" KASUNGU
"ST. ANDREWS HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" KASUNGU
"ST. ANDREWS HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" KASUNGU
"ST. ANDREWS HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" KASUNGU
"ST. ANDREWS HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" KASUNGU
"ST. ANDREWS HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" KASUNGU
"ST. ANNE'S HEALTH CENTRE" "COPPER CONTAINING IUCD" KARONGA
"ST. ANNE'S HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," KARONGA
"ST. ANNE'S HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" KARONGA
"ST. ANNE'S HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" KARONGA
"ST. ANNE'S HEALTH CENTRE" "MALE CONDOMS" KARONGA
"ST. ANNE'S HEALTH CENTRE" "MALE CONDOMS,EACH" KARONGA
"ST. ANNE'S HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" KARONGA
"ST. ANNE'S HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" KARONGA
"ST. ANNE'S HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" KARONGA
"ST. ANNE'S HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" KARONGA
"ST. ANNES HOSPITAL" "COPPER CONTAINING IUCD" "NKHOTA KOTA"
"ST. ANNES HOSPITAL" "COPPER CONTAINING IUCD (COPPER T)" "NKHOTA KOTA"
"ST. ANNES HOSPITAL" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" "NKHOTA KOTA"
"ST. ANNES HOSPITAL" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," "NKHOTA KOTA"
"ST. ANNES HOSPITAL" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" "NKHOTA KOTA"
"ST. ANNES HOSPITAL" JADELLE(IMPLANT) "NKHOTA KOTA"
"ST. ANNES HOSPITAL" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" "NKHOTA KOTA"
"ST. ANNES HOSPITAL" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" "NKHOTA KOTA"
"ST. ANNES HOSPITAL" "MALE CONDOMS" "NKHOTA KOTA"
"ST. ANNES HOSPITAL" "MALE CONDOMS,EACH" "NKHOTA KOTA"
"ST. ANNES HOSPITAL" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" "NKHOTA KOTA"
"ST. ANNES HOSPITAL" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" "NKHOTA KOTA"
"ST. ANNES HOSPITAL" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" "NKHOTA KOTA"
"ST. ANNES HOSPITAL" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" "NKHOTA KOTA"
"ST. ANNES HOSPITAL" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" "NKHOTA KOTA"
"ST. ANNES HOSPITAL" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" "NKHOTA KOTA"
"ST. FAITH HEALTH CENTRE" "COPPER CONTAINING IUCD" KASUNGU
"ST. FAITH HEALTH CENTRE" "COPPER CONTAINING IUCD (COPPER T)" KASUNGU
"ST. FAITH HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," KASUNGU
"ST. FAITH HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" KASUNGU
"ST. FAITH HEALTH CENTRE" JADELLE(IMPLANT) KASUNGU
"ST. FAITH HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" KASUNGU
"ST. FAITH HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" KASUNGU
"ST. FAITH HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" KASUNGU
"ST. FAITH HEALTH CENTRE" "MALE CONDOMS" KASUNGU
"ST. FAITH HEALTH CENTRE" "MALE CONDOMS,EACH" KASUNGU
"ST. FAITH HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" KASUNGU
"ST. FAITH HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" KASUNGU
"ST. FAITH HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" KASUNGU
"ST. FAITH HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" KASUNGU
"ST. FAITH HEALTH CENTRE" "MISOPROSTOL 200 MCG, TABLETS" KASUNGU
"ST. FAITH HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" KASUNGU
"ST. FAITH HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" KASUNGU
"ST. FAITH HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" KASUNGU
"ST. FAITH HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" KASUNGU
"ST. FAITH HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" KASUNGU
"ST. HELLENA OAKLEY (NTAMBANYAMA) HEALTH CENTRE" "COPPER CONTAINING IUCD" THYOLO
"ST. HELLENA OAKLEY (NTAMBANYAMA) HEALTH CENTRE" "COPPER CONTAINING IUCD (COPPER T)" THYOLO
"ST. HELLENA OAKLEY (NTAMBANYAMA) HEALTH CENTRE" "FEMALE CONDOMS" THYOLO
"ST. HELLENA OAKLEY (NTAMBANYAMA) HEALTH CENTRE" "FEMALE CONDOMS , EACH" THYOLO
"ST. HELLENA OAKLEY (NTAMBANYAMA) HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" THYOLO
"ST. HELLENA OAKLEY (NTAMBANYAMA) HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," THYOLO
"ST. HELLENA OAKLEY (NTAMBANYAMA) HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" THYOLO
"ST. HELLENA OAKLEY (NTAMBANYAMA) HEALTH CENTRE" JADELLE(IMPLANT) THYOLO
"ST. HELLENA OAKLEY (NTAMBANYAMA) HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" THYOLO
"ST. HELLENA OAKLEY (NTAMBANYAMA) HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" THYOLO
"ST. HELLENA OAKLEY (NTAMBANYAMA) HEALTH CENTRE" "MALE CONDOMS" THYOLO
"ST. HELLENA OAKLEY (NTAMBANYAMA) HEALTH CENTRE" "MALE CONDOMS,EACH" THYOLO
"ST. HELLENA OAKLEY (NTAMBANYAMA) HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" THYOLO
"ST. HELLENA OAKLEY (NTAMBANYAMA) HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" THYOLO
"ST. HELLENA OAKLEY (NTAMBANYAMA) HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" THYOLO
"ST. HELLENA OAKLEY (NTAMBANYAMA) HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" THYOLO
"ST. HELLENA OAKLEY (NTAMBANYAMA) HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" THYOLO
"ST. JOHNS HOSPITAL" "COPPER CONTAINING IUCD" "MZIMBA NORTH"
"ST. JOHNS HOSPITAL" "COPPER CONTAINING IUCD (COPPER T)" "MZIMBA NORTH"
"ST. JOHNS HOSPITAL" "FEMALE CONDOMS" "MZIMBA NORTH"
"ST. JOHNS HOSPITAL" "FEMALE CONDOMS , EACH" "MZIMBA NORTH"
"ST. JOHNS HOSPITAL" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" "MZIMBA NORTH"
"ST. JOHNS HOSPITAL" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," "MZIMBA NORTH"
"ST. JOHNS HOSPITAL" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" "MZIMBA NORTH"
"ST. JOHNS HOSPITAL" JADELLE(IMPLANT) "MZIMBA NORTH"
"ST. JOHNS HOSPITAL" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" "MZIMBA NORTH"
"ST. JOHNS HOSPITAL" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" "MZIMBA NORTH"
"ST. JOHNS HOSPITAL" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" "MZIMBA NORTH"
"ST. JOHNS HOSPITAL" "MALE CONDOMS" "MZIMBA NORTH"
"ST. JOHNS HOSPITAL" "MALE CONDOMS,EACH" "MZIMBA NORTH"
"ST. JOHNS HOSPITAL" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" "MZIMBA NORTH"
"ST. JOHNS HOSPITAL" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" "MZIMBA NORTH"
"ST. JOHNS HOSPITAL" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" "MZIMBA NORTH"
"ST. JOHNS HOSPITAL" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" "MZIMBA NORTH"
"ST. JOHNS HOSPITAL" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" "MZIMBA NORTH"
"ST. JOHNS HOSPITAL" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" "MZIMBA NORTH"
"ST. JOSEPH HEALTH CENTRE" "CALCIUM GLUCONATE 10%, 10ML" CHIRADZULU
"ST. JOSEPH HEALTH CENTRE" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" CHIRADZULU
"ST. JOSEPH HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" CHIRADZULU
"ST. JOSEPH HEALTH CENTRE" "MALE CONDOMS" CHIRADZULU
"ST. JOSEPH HEALTH CENTRE" "MALE CONDOMS,EACH" CHIRADZULU
"ST. JOSEPH HEALTH CENTRE" "MISOPROSTOL 200 MCG, TABLETS" CHIRADZULU
"ST. JOSEPH HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" CHIRADZULU
"ST. LUKES HOSPITAL" "COPPER CONTAINING IUCD" ZOMBA
"ST. LUKES HOSPITAL" "COPPER CONTAINING IUCD (COPPER T)" ZOMBA
"ST. LUKES HOSPITAL" "FEMALE CONDOMS" ZOMBA
"ST. LUKES HOSPITAL" "FEMALE CONDOMS , EACH" ZOMBA
"ST. LUKES HOSPITAL" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" ZOMBA
"ST. LUKES HOSPITAL" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," ZOMBA
"ST. LUKES HOSPITAL" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" ZOMBA
"ST. LUKES HOSPITAL" JADELLE(IMPLANT) ZOMBA
"ST. LUKES HOSPITAL" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" ZOMBA
"ST. LUKES HOSPITAL" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" ZOMBA
"ST. LUKES HOSPITAL" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" ZOMBA
"ST. LUKES HOSPITAL" "MALE CONDOMS" ZOMBA
"ST. LUKES HOSPITAL" "MALE CONDOMS,EACH" ZOMBA
"ST. LUKES HOSPITAL" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" ZOMBA
"ST. LUKES HOSPITAL" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" ZOMBA
"ST. LUKES HOSPITAL" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" ZOMBA
"ST. LUKES HOSPITAL" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" ZOMBA
"ST. LUKES HOSPITAL" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" ZOMBA
"ST. LUKES HOSPITAL" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" ZOMBA
"ST. MARTIN'S MOLERE HEALTH CENTRE CHAM" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" THYOLO
"ST. MARTIN'S MOLERE HEALTH CENTRE CHAM" "MALE CONDOMS" THYOLO
"ST. MARTIN'S MOLERE HEALTH CENTRE CHAM" "MALE CONDOMS,EACH" THYOLO
"ST. MARTIN'S MOLERE HEALTH CENTRE CHAM" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" THYOLO
"ST. MARTIN'S MOLERE HEALTH CENTRE CHAM" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" THYOLO
"ST. MARTIN'S MOLERE HEALTH CENTRE CHAM" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" THYOLO
"ST. MARTINS HOSPITAL" "CALCIUM GLUCONATE 10%, 10ML" MANGOCHI
"ST. MARTINS HOSPITAL" "COPPER CONTAINING IUCD" MANGOCHI
"ST. MARTINS HOSPITAL" "COPPER CONTAINING IUCD (COPPER T)" MANGOCHI
"ST. MARTINS HOSPITAL" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" MANGOCHI
"ST. MARTINS HOSPITAL" "FEMALE CONDOMS" MANGOCHI
"ST. MARTINS HOSPITAL" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" MANGOCHI
"ST. MARTINS HOSPITAL" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," MANGOCHI
"ST. MARTINS HOSPITAL" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" MANGOCHI
"ST. MARTINS HOSPITAL" JADELLE(IMPLANT) MANGOCHI
"ST. MARTINS HOSPITAL" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" MANGOCHI
"ST. MARTINS HOSPITAL" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" MANGOCHI
"ST. MARTINS HOSPITAL" "MAGNESIUM SULPHATE 20%, 2ML AMPOULE" MANGOCHI
"ST. MARTINS HOSPITAL" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" MANGOCHI
"ST. MARTINS HOSPITAL" "MALE CONDOMS" MANGOCHI
"ST. MARTINS HOSPITAL" "MALE CONDOMS,EACH" MANGOCHI
"ST. MARTINS HOSPITAL" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" MANGOCHI
"ST. MARTINS HOSPITAL" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" MANGOCHI
"ST. MARTINS HOSPITAL" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" MANGOCHI
"ST. MARTINS HOSPITAL" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" MANGOCHI
"ST. MARTINS HOSPITAL" "MISOPROSTOL 200 MCG, TABLETS" MANGOCHI
"ST. MARTINS HOSPITAL" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" MANGOCHI
"ST. MARTINS HOSPITAL" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" MANGOCHI
"ST. MARTINS HOSPITAL" "OXYTOCIN 10 IU/ML, 1ML" MANGOCHI
"ST. MARTINS HOSPITAL" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" MANGOCHI
"ST.CYNTHIA HEALTH CENTRE" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" CHITIPA
"ST.CYNTHIA HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" CHITIPA
"ST.CYNTHIA HEALTH CENTRE" "MALE CONDOMS" CHITIPA
"ST.CYNTHIA HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" CHITIPA
"ST.CYNTHIA HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" CHITIPA
"STATE HOUSE CLINIC HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" ZOMBA
"STATE HOUSE CLINIC HEALTH CENTRE" "MALE CONDOMS" ZOMBA
"STATE HOUSE CLINIC HEALTH CENTRE" "MALE CONDOMS,EACH" ZOMBA
